7528843,2016-01-01T08:19:39Z,52.27076,-175.59904
7528843,2016-01-01T08:24:19Z,52.27594,-175.57802
7528843,2016-01-01T08:38:19Z,52.2899,-175.51426
7528843,2016-01-01T08:40:29Z,52.29209,-175.50445
7528843,2016-01-01T08:55:20Z,52.30699,-175.43783
7528843,2016-01-01T08:57:39Z,52.30927,-175.42755
7528843,2016-01-01T09:13:50Z,52.32506,-175.35417
7528843,2016-01-01T09:28:19Z,52.33968,-175.28774
7528843,2016-01-01T09:34:40Z,52.34601,-175.25864
7528843,2016-01-01T09:39:19Z,52.35035,-175.23721
7528843,2016-01-01T09:50:58Z,52.36253,-175.18244
7528843,2016-01-01T10:19:49Z,52.39543,-175.05171
7528843,2016-01-01T10:43:59Z,52.41707,-174.93915
7528843,2016-01-01T10:48:20Z,52.42114,-174.91932
7528843,2016-01-01T10:50:29Z,52.42321,-174.90936
7528843,2016-01-01T10:54:39Z,52.4274,-174.88997
7528843,2016-01-01T11:01:20Z,52.4341,-174.85913
7528843,2016-01-01T00:20:23Z,51.86144,-176.63801
7528843,2016-01-01T00:26:22Z,51.86141,-176.63798
7528843,2016-01-01T00:29:23Z,51.86142,-176.63798
7528843,2016-01-01T00:44:22Z,51.86143,-176.63798
7528843,2016-01-01T01:14:22Z,51.86143,-176.63795
7528843,2016-01-01T01:17:22Z,51.86142,-176.63795
7528843,2016-01-01T02:02:24Z,51.8614,-176.63798
7528843,2016-01-01T02:11:27Z,51.86141,-176.63797
7528843,2016-01-01T02:23:19Z,51.86143,-176.63798
7528843,2016-01-01T03:02:24Z,51.86136,-176.63795
7528843,2016-01-01T03:14:22Z,51.86139,-176.638
7528843,2016-01-01T03:53:06Z,51.85836,-176.62611
7528843,2016-01-01T04:01:05Z,51.86532,-176.59142
7528843,2016-01-01T04:11:26Z,51.88158,-176.5497
7528843,2016-01-01T04:31:06Z,51.92165,-176.48025
7528843,2016-01-01T04:42:26Z,51.9471,-176.44543
7528843,2016-01-01T04:50:16Z,51.96371,-176.42078
7528843,2016-01-01T05:07:36Z,52.00185,-176.36968
7528843,2016-01-01T05:23:47Z,52.03777,-176.32192
7528843,2016-01-01T05:24:57Z,52.04037,-176.31856
7528843,2016-01-01T05:30:07Z,52.05168,-176.30323
7528843,2016-01-01T05:35:48Z,52.06434,-176.28601
7528843,2016-01-01T05:36:58Z,52.06698,-176.28238
7528843,2016-01-01T05:47:29Z,52.09101,-176.25024
7528843,2016-01-01T05:57:59Z,52.11404,-176.21744
7528843,2016-01-01T06:16:07Z,52.14323,-176.14965
7528843,2016-01-01T06:19:39Z,52.14696,-176.13465
7528843,2016-01-01T06:27:47Z,52.15526,-176.09902
7528843,2016-01-01T06:38:09Z,52.16555,-176.0533
7528843,2016-01-01T07:28:49Z,52.21578,-175.82841
7528843,2016-01-01T07:32:19Z,52.2193,-175.81259
7528843,2016-01-01T07:34:39Z,52.22165,-175.80194
7528843,2016-01-01T07:36:58Z,52.224,-175.79124
7528843,2016-01-01T07:54:19Z,52.24273,-175.7127
7528843,2016-01-01T08:04:48Z,52.25433,-175.66569
7528843,2016-01-01T08:09:28Z,52.25955,-175.64481
7528843,2016-01-01T08:23:09Z,52.27468,-175.58311
7528843,2016-01-01T08:48:19Z,52.30001,-175.4692
7528843,2016-01-01T09:04:28Z,52.31578,-175.39676
7528843,2016-01-01T09:14:59Z,52.32623,-175.34896
7528843,2016-01-01T09:16:10Z,52.32743,-175.34343
7528843,2016-01-01T09:17:19Z,52.32854,-175.33823
7528843,2016-01-01T09:22:29Z,52.33375,-175.31427
7528843,2016-01-01T09:25:59Z,52.33731,-175.29835
7528843,2016-01-01T09:27:08Z,52.3385,-175.29304
7528843,2016-01-01T09:29:30Z,52.34093,-175.28232
7528843,2016-01-01T09:36:58Z,52.3482,-175.248
7528843,2016-01-01T09:43:58Z,52.35494,-175.21536
7528843,2016-01-01T10:09:29Z,52.38374,-175.09784
7528843,2016-01-01T10:17:39Z,52.39298,-175.06144
7528843,2016-01-01T10:24:49Z,52.40027,-175.02862
7528843,2016-01-01T00:56:22Z,51.86145,-176.63802
7528843,2016-01-01T00:59:23Z,51.86141,-176.63799
7528843,2016-01-01T02:26:23Z,51.86143,-176.63799
7528843,2016-01-01T03:23:24Z,51.86138,-176.63797
7528843,2016-01-01T03:38:22Z,51.8614,-176.63799
7528843,2016-01-01T03:44:24Z,51.86116,-176.6382
7528843,2016-01-01T03:47:22Z,51.85951,-176.63808
7528843,2016-01-01T03:54:15Z,51.85899,-176.62194
7528843,2016-01-01T04:06:45Z,51.87306,-176.56744
7528843,2016-01-01T04:10:16Z,51.87941,-176.55408
7528843,2016-01-01T04:13:46Z,51.88591,-176.54093
7528843,2016-01-01T04:18:26Z,51.89461,-176.52342
7528843,2016-01-01T04:21:56Z,51.90125,-176.51014
7528843,2016-01-01T04:54:56Z,51.97372,-176.40642
7528843,2016-01-01T04:57:16Z,51.97889,-176.39962
7528843,2016-01-01T04:58:27Z,51.98158,-176.39615
7528843,2016-01-01T05:13:26Z,52.01474,-176.35259
7528843,2016-01-01T05:32:27Z,52.05691,-176.29624
7528843,2016-01-01T05:42:49Z,52.08045,-176.26468
7528843,2016-01-01T05:46:18Z,52.08834,-176.25393
7528843,2016-01-01T05:55:37Z,52.10905,-176.22512
7528843,2016-01-01T06:13:49Z,52.14068,-176.1594
7528843,2016-01-01T06:21:58Z,52.14936,-176.12454
7528843,2016-01-01T06:32:28Z,52.15992,-176.07848
7528843,2016-01-01T06:33:38Z,52.16105,-176.07328
7528843,2016-01-01T06:41:38Z,52.16901,-176.03783
7528843,2016-01-01T06:44:58Z,52.17237,-176.02307
7528843,2016-01-01T06:56:39Z,52.18392,-175.97169
7528843,2016-01-01T07:02:29Z,52.1898,-175.94625
7528843,2016-01-01T07:05:58Z,52.19342,-175.9309
7528843,2016-01-01T07:08:09Z,52.19561,-175.92116
7528843,2016-01-01T07:19:38Z,52.20681,-175.86988
7528843,2016-01-01T07:20:48Z,52.20789,-175.86465
7528843,2016-01-01T07:49:49Z,52.23766,-175.7329
7528843,2016-01-01T07:56:39Z,52.2454,-175.70212
7528843,2016-01-01T08:25:29Z,52.27716,-175.57273
7528843,2016-01-01T08:27:49Z,52.27967,-175.56219
7528843,2016-01-01T08:30:09Z,52.28196,-175.5515
7528843,2016-01-01T08:37:09Z,52.28878,-175.51956
7528843,2016-01-01T08:39:28Z,52.29109,-175.50898
7528843,2016-01-01T09:11:28Z,52.32267,-175.36493
7528843,2016-01-01T09:30:40Z,52.34212,-175.27699
7528843,2016-01-01T09:57:50Z,52.37027,-175.1505
7528843,2016-01-01T10:00:09Z,52.3729,-175.13973
7528843,2016-01-01T10:07:09Z,52.38107,-175.10812
7528843,2016-01-01T10:18:48Z,52.39431,-175.05621
7528843,2016-01-01T10:21:00Z,52.39673,-175.04624
7528843,2016-01-01T10:23:20Z,52.39891,-175.03543
7528843,2016-01-01T00:50:22Z,51.86144,-176.63798
7528843,2016-01-01T01:05:23Z,51.86144,-176.63791
7528843,2016-01-01T01:50:24Z,51.86141,-176.63798
7528843,2016-01-01T02:05:27Z,51.8614,-176.63796
7528843,2016-01-01T02:32:25Z,51.86141,-176.63798
7528843,2016-01-01T02:53:27Z,51.86138,-176.63793
7528843,2016-01-01T03:08:24Z,51.86135,-176.63798
7528843,2016-01-01T03:35:24Z,51.86137,-176.63799
7528843,2016-01-01T03:57:36Z,51.86198,-176.6075
7528843,2016-01-01T04:04:26Z,51.86908,-176.57665
7528843,2016-01-01T04:14:56Z,51.88807,-176.53661
7528843,2016-01-01T04:20:45Z,51.89901,-176.51453
7528843,2016-01-01T04:23:05Z,51.90366,-176.506
7528843,2016-01-01T04:33:17Z,51.92662,-176.47368
7528843,2016-01-01T04:44:36Z,51.95176,-176.43863
7528843,2016-01-01T04:47:56Z,51.95888,-176.4281
7528843,2016-01-01T04:49:05Z,51.96126,-176.42448
7528843,2016-01-01T05:06:26Z,51.99928,-176.37302
7528843,2016-01-01T05:34:39Z,52.06173,-176.28963
7528843,2016-01-01T05:38:08Z,52.06964,-176.27882
7528843,2016-01-01T05:50:59Z,52.09878,-176.23955
7528843,2016-01-01T06:24:19Z,52.15172,-176.11436
7528843,2016-01-01T06:26:39Z,52.15408,-176.10408
7528843,2016-01-01T06:49:38Z,52.17703,-176.00257
7528843,2016-01-01T06:50:49Z,52.17818,-175.9975
7528843,2016-01-01T06:58:58Z,52.18626,-175.96159
7528843,2016-01-01T07:18:29Z,52.2057,-175.87492
7528843,2016-01-01T07:48:39Z,52.23634,-175.73812
7528843,2016-01-01T08:07:09Z,52.25693,-175.65525
7528843,2016-01-01T08:12:48Z,52.26333,-175.62983
